男女,地域識別コード,都道府県,地域名,総数,外国人,韓国|朝鮮,中国,フィリピン,タイ,インドネシア,ベトナム,インド,ネパール,イギリス,アメリカ,ブラジル,ペルー,その他,日本人,不詳
2_女,3,12_千葉県,12443_御宿町,3614,20,3,9,4,1,0,0,0,0,1,0,0,0,2,3590,4
2_女,3,12_千葉県,12463_鋸南町,3637,47,4,8,26,1,0,1,0,3,0,0,0,0,4,3590,0
2_女,a,13_東京都,13000_東京都,7149206,249541,42081,108012,21573,4661,1744,11834,4622,8043,1368,5219,1467,762,38155,6740800,158865
2_女,1,13_東京都,13100_特別区部,4958874,207798,35538,91693,16111,3762,1290,9602,4393,7086,1191,4141,991,233,31767,4634229,116847
2_女,0,13_東京都,13101_千代田区,33043,1278,245,724,37,25,7,46,4,7,9,41,5,1,127,31725,40
2_女,0,13_東京都,13102_中央区,88248,3766,434,1254,44,29,7,36,31,6,20,88,12,3,1802,84409,73
2_女,0,13_東京都,13103_港区,137076,8277,1810,2540,628,106,38,70,152,27,177,890,121,16,1702,124959,3840
2_女,0,13_東京都,13104_新宿区,174563,13800,3826,5562,449,279,52,538,33,683,69,214,53,13,2029,150219,10544
2_女,0,13_東京都,13105_文京区,124586,4486,774,2526,150,95,25,204,20,88,29,108,10,1,456,113550,6550
2_女,0,13_東京都,13106_台東区,102858,7109,1513,3466,511,234,18,335,255,187,23,86,19,6,456,95684,65
2_女,0,13_東京都,13107_墨田区,137298,6159,969,3061,958,248,29,246,30,111,18,63,23,7,396,131115,24
2_女,0,13_東京都,13108_江東区,266295,15182,2380,8233,1180,231,79,409,1000,260,41,133,60,7,1169,249287,1826
2_女,0,13_東京都,13109_品川区,213800,6078,1196,2641,572,109,75,244,70,255,50,156,36,9,665,198563,9159
2_女,0,13_東京都,13110_目黒区,152268,4075,757,1331,408,88,117,73,44,103,96,269,35,6,748,146033,2160
2_女,0,13_東京都,13111_大田区,375617,11020,1097,2781,993,167,76,429,34,287,20,100,66,13,4957,352250,12347
2_女,0,13_東京都,13112_世田谷区,498072,11018,2395,4279,731,182,129,416,189,194,193,581,98,25,1606,484871,2183
2_女,0,13_東京都,13113_渋谷区,125976,3910,769,1271,185,63,40,85,53,68,137,353,34,15,837,112328,9738
2_女,0,13_東京都,13114_中野区,172355,7596,1276,3368,366,140,56,669,26,676,33,120,29,13,824,157244,7515
2_女,0,13_東京都,13115_杉並区,306807,7178,1241,3140,367,132,61,422,17,779,50,200,39,12,718,288021,11608
2_女,0,13_東京都,13116_豊島区,150579,12855,1234,6767,437,173,38,1274,27,1076,50,135,30,14,1600,135694,2030
2_女,0,13_東京都,13117_北区,178924,10239,919,5590,531,214,30,812,82,355,14,106,29,5,1552,168646,39
2_女,0,13_東京都,13118_荒川区,109792,8736,2535,3857,419,108,53,641,24,450,15,46,21,7,560,100334,722
2_女,0,13_東京都,13119_板橋区,298304,12327,908,4241,570,119,41,230,14,129,39,58,40,11,5927,277704,8273
2_女,0,13_東京都,13120_練馬区,390838,9764,2115,4793,829,187,53,373,36,303,39,165,55,6,810,369922,11152
2_女,0,13_東京都,13121_足立区,347635,16284,3552,7480,2637,328,98,787,31,222,35,82,75,20,937,322024,9327
2_女,0,13_東京都,13122_葛飾区,227335,10031,1529,5426,1117,183,64,426,36,356,13,46,38,9,788,216489,815
2_女,0,13_東京都,13123_江戸川区,346605,16630,2064,7362,1992,322,104,837,2185,464,21,101,63,14,1101,323158,6817
2_女,2,13_東京都,13201_八王子市,288048,6154,909,2568,946,118,66,432,35,139,21,110,118,65,627,275950,5944
2_女,2,13_東京都,13202_立川市,92390,2258,420,1066,280,30,16,120,11,79,6,52,25,12,141,90108,24
2_女,2,13_東京都,13203_武蔵野市,78281,1495,266,688,73,31,12,64,10,65,19,74,7,2,184,74915,1871
2_女,2,13_東京都,13204_三鷹市,100902,1721,315,719,129,44,8,78,20,38,17,104,18,4,227,95319,3862
2_女,2,13_東京都,13205_青梅市,66881,1046,104,294,296,41,20,105,0,14,1,17,20,76,58,65685,150
2_女,2,13_東京都,13206_府中市,131322,2511,365,1042,376,58,45,127,16,31,13,94,34,11,299,125277,3534
2_女,2,13_東京都,13207_昭島市,57310,1434,247,400,269,21,14,89,9,94,4,24,23,22,218,55535,341
2_女,2,13_東京都,13208_調布市,125570,2026,440,866,207,58,33,84,10,31,8,51,14,4,220,118826,4718
2_女,2,13_東京都,13209_町田市,220546,3309,527,1522,442,74,51,135,21,46,8,77,36,23,347,213666,3571
2_女,2,13_東京都,13210_小金井市,64315,1238,128,563,90,37,25,78,3,50,17,61,10,0,176,61376,1701
2_女,2,13_東京都,13211_小平市,101232,2404,682,1024,175,61,31,96,12,49,9,34,21,2,208,96295,2533
2_女,2,13_東京都,13212_日野市,95517,1494,169,441,124,25,16,60,6,18,5,20,8,7,595,91094,2929
2_女,2,13_東京都,13213_東村山市,77988,1428,241,652,203,26,17,55,2,69,5,8,6,4,140,75659,901
2_女,2,13_東京都,13214_国分寺市,66257,1191,108,389,44,9,17,17,0,17,3,11,2,0,574,62553,2513
2_女,2,13_東京都,13215_国立市,39615,866,160,405,64,14,3,63,4,23,1,19,1,3,106,37929,820
2_女,2,13_東京都,13218_福生市,28391,1527,67,176,93,31,1,110,10,42,1,33,10,82,871,26399,465
2_女,2,13_東京都,13219_狛江市,43729,573,66,179,59,19,6,14,3,27,8,14,2,1,175,42222,934
2_女,2,13_東京都,13220_東大和市,42867,647,165,203,184,16,2,17,0,8,2,11,3,1,35,42142,78
2_女,2,13_東京都,13221_清瀬市,39658,662,78,278,149,17,3,33,2,18,0,14,5,1,64,38418,578
2_女,2,13_東京都,13222_東久留米市,59624,1085,150,408,186,17,13,51,28,21,5,90,8,1,107,57925,614
2_女,2,13_東京都,13223_武蔵村山市,35569,857,51,236,199,16,5,170,1,6,0,8,18,7,140,34334,378
2_女,2,13_東京都,13224_多摩市,75340,1280,169,515,125,23,9,31,7,15,3,15,11,1,356,73897,163
2_女,2,13_東京都,13225_稲城市,46272,650,119,256,107,15,6,19,3,11,11,11,5,1,86,45068,554
2_女,2,13_東京都,13227_羽村市,26855,688,47,129,187,17,8,41,4,16,5,19,31,139,45,26119,48
2_女,2,13_東京都,13228_あきる野市,40062,399,53,91,67,15,4,32,0,1,1,17,10,20,88,39199,464
2_女,2,13_東京都,13229_西東京市,106396,2264,418,1123,228,46,13,89,11,28,4,72,17,0,215,101860,2272
2_女,3,13_東京都,13303_瑞穂町,15773,324,23,62,92,8,0,19,1,1,0,6,9,39,64,15435,14
2_女,3,13_東京都,13305_日の出町,8691,46,3,9,12,3,0,2,0,0,0,6,3,0,8,8605,40
2_女,3,13_東京都,13307_檜原村,1020,4,1,0,1,0,0,0,0,0,0,2,0,0,0,1016,0
2_女,3,13_東京都,13308_奥多摩町,2361,27,1,3,7,1,10,0,0,0,0,1,0,0,4,2331,3
2_女,3,13_東京都,13361_大島町,3435,15,3,2,2,6,0,0,0,0,0,0,0,0,2,3420,0
2_女,3,13_東京都,13362_利島村,130,2,1,0,1,0,0,0,0,0,0,0,0,0,0,128,0
2_女,3,13_東京都,13363_新島村,1237,7,1,2,1,0,0,0,0,0,0,0,0,0,3,1230,0
2_女,3,13_東京都,13364_神津島村,903,1,0,1,0,0,0,0,0,0,0,0,0,0,0,902,0
2_女,3,13_東京都,13381_三宅村,1004,22,11,0,10,0,0,0,0,0,0,0,0,0,1,982,0
2_女,3,13_東京都,13382_御蔵島村,142,1,1,0,0,0,0,0,0,0,0,0,0,0,0,141,0
2_女,3,13_東京都,13401_八丈町,3508,76,31,6,31,2,0,1,0,0,0,1,0,1,3,3431,1
2_女,3,13_東京都,13402_青ヶ島村,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0
2_女,3,13_東京都,13421_小笠原村,1124,11,3,1,3,0,0,0,0,0,0,2,1,0,1,1113,0
2_女,a,14_神奈川県,14000_神奈川県,4649069,100650,13422,35556,13794,2569,1167,7805,1804,2508,295,1616,3495,2667,13952,4470478,77941
2_女,1,14_神奈川県,14100_横浜市,1910186,45917,6424,20154,5205,1114,530,2677,1023,1419,168,794,1015,543,4851,1831470,32799
2_女,0,14_神奈川県,14101_横浜市鶴見区,143999,6267,768,2622,822,86,28,390,97,341,9,42,425,175,462,134807,2925
2_女,0,14_神奈川県,14102_横浜市神奈川区,121256,3300,480,1534,320,55,47,197,33,264,13,46,28,8,275,115382,2574
2_女,0,14_神奈川県,14103_横浜市西区,51844,2186,337,969,150,43,22,144,19,196,5,51,14,10,226,49129,529
2_女,0,14_神奈川県,14104_横浜市中区,74253,6823,929,3657,373,163,31,182,97,54,42,196,37,16,1046,62725,4705
2_女,0,14_神奈川県,14105_横浜市南区,99218,5058,749,2773,686,169,19,165,20,83,7,38,15,17,317,92270,1890
2_女,0,14_神奈川県,14106_横浜市保土ケ谷区,105871,2554,320,1145,290,64,40,140,89,149,12,25,22,10,248,100807,2510
2_女,0,14_神奈川県,14107_横浜市磯子区,84670,2211,272,1240,246,43,5,66,21,32,9,35,62,34,146,80303,2156
2_女,0,14_神奈川県,14108_横浜市金沢区,101923,1433,188,410,179,51,20,132,16,34,8,30,66,126,173,99173,1317
2_女,0,14_神奈川県,14109_横浜市港北区,179380,3032,530,1139,446,82,48,129,36,101,18,72,58,13,360,172232,4116
2_女,0,14_神奈川県,14110_横浜市戸塚区,145400,1972,289,943,206,40,28,119,20,34,8,38,63,34,150,141662,1766
2_女,0,14_神奈川県,14111_横浜市港南区,110233,1404,268,595,229,51,20,69,2,22,3,22,18,7,98,108016,813
2_女,0,14_神奈川県,14112_横浜市旭区,126914,1411,209,536,207,52,47,84,9,43,4,17,17,8,178,124112,1391
2_女,0,14_神奈川県,14113_横浜市緑区,92914,1946,172,548,265,50,46,98,445,15,5,17,61,17,207,89997,971
2_女,0,14_神奈川県,14114_横浜市瀬谷区,63268,896,102,269,180,26,24,110,0,18,1,11,20,19,116,61637,735
2_女,0,14_神奈川県,14115_横浜市栄区,61681,610,116,227,88,22,3,71,2,6,3,19,11,2,40,60572,499
2_女,0,14_神奈川県,14116_横浜市泉区,78444,1205,74,472,118,38,4,298,1,5,2,9,28,14,142,76744,495
2_女,0,14_神奈川県,14117_横浜市青葉区,160405,2008,330,663,155,41,77,176,77,14,14,90,31,22,318,156476,1921
2_女,0,14_神奈川県,14118_横浜市都筑区,108513,1601,291,412,245,38,21,107,39,8,5,36,39,11,349,105426,1486
2_女,1,14_神奈川県,14130_川崎市,762490,20010,3645,8176,2976,379,181,1257,459,552,59,282,304,182,1558,726440,16040
2_女,0,14_神奈川県,14131_川崎市川崎区,107874,7099,1511,2830,1134,120,18,503,240,175,10,25,173,115,245,96740,4035
2_女,0,14_神奈川県,14132_川崎市幸区,84414,2610,419,1196,380,46,19,138,66,102,4,21,17,33,169,81069,735
2_女,0,14_神奈川県,14133_川崎市中原区,129800,2663,543,1197,266,54,21,124,43,94,6,58,20,6,231,124826,2311
2_女,0,14_神奈川県,14134_川崎市高津区,117990,2407,410,892,452,48,30,134,45,75,15,53,16,10,227,112607,2976
2_女,0,14_神奈川県,14135_川崎市多摩区,108756,2218,282,892,330,41,23,193,15,81,6,50,29,5,271,103389,3149
2_女,0,14_神奈川県,14136_川崎市宮前区,120342,1695,274,597,314,39,39,112,24,12,14,44,20,5,201,116761,1886
2_女,0,14_神奈川県,14137_川崎市麻生区,93314,1318,206,572,100,31,31,53,26,13,4,31,29,8,214,91048,948
2_女,1,14_神奈川県,14150_相模原市,363300,6855,671,1868,835,148,48,472,72,62,12,69,133,92,2373,346039,10406
2_女,0,14_神奈川県,14151_相模原市緑区,84592,1494,129,369,182,29,6,98,5,13,2,14,30,14,603,81317,1781
2_女,0,14_神奈川県,14152_相模原市中央区,136708,2596,252,701,398,61,15,138,6,30,3,12,61,46,873,129498,4614
2_女,0,14_神奈川県,14153_相模原市南区,142000,2765,290,798,255,58,27,236,61,19,7,43,42,32,897,135224,4011
2_女,2,14_神奈川県,14201_横須賀市,194565,2703,400,466,920,50,41,147,10,91,5,133,99,115,226,191697,165
2_女,2,14_神奈川県,14203_平塚市,129366,2636,219,590,552,48,41,255,4,30,1,26,302,70,498,124939,1791
2_女,2,14_神奈川県,14204_鎌倉市,91613,653,147,187,65,33,15,21,1,6,11,35,8,2,122,90545,415
2_女,2,14_神奈川県,14205_藤沢市,221309,2501,326,542,246,98,56,258,11,19,10,52,215,204,464,215915,2893
2_女,2,14_神奈川県,14206_小田原市,97535,1331,169,280,391,40,37,152,3,49,3,11,66,32,98,94403,1801
2_女,2,14_神奈川県,14207_茅ヶ崎市,124781,922,133,245,185,33,30,59,4,19,5,28,44,11,126,123158,701
2_女,2,14_神奈川県,14208_逗子市,30341,220,45,42,23,7,1,4,3,3,2,20,0,0,70,29532,589
2_女,2,14_神奈川県,14210_三浦市,21927,136,20,30,35,7,0,26,0,1,0,3,3,0,11,21697,94
2_女,2,14_神奈川県,14211_秦野市,80305,1558,93,330,140,52,20,181,10,30,2,15,202,181,302,77824,923
2_女,2,14_神奈川県,14212_厚木市,108362,3420,215,627,493,121,22,755,82,18,2,21,195,317,552,103389,1553
2_女,2,14_神奈川県,14213_大和市,119587,3256,398,784,529,120,38,409,25,79,3,30,138,316,387,113513,2818
2_女,2,14_神奈川県,14214_伊勢原市,50294,1232,52,223,164,34,16,437,13,20,0,8,103,37,125,48158,904
2_女,2,14_神奈川県,14215_海老名市,67885,1183,107,276,154,48,28,136,77,21,4,20,60,43,209,65874,828
2_女,2,14_神奈川県,14216_座間市,66324,1501,125,242,169,34,25,55,2,6,3,13,52,41,734,63058,1765
2_女,2,14_神奈川県,14217_南足柄市,20841,192,17,81,30,6,0,8,0,2,1,0,28,0,19,20563,86
2_女,2,14_神奈川県,14218_綾瀬市,41332,1620,57,106,94,51,14,219,1,1,0,11,207,77,782,39176,536
2_女,3,14_神奈川県,14301_葉山町,16751,93,17,7,14,4,2,2,0,0,1,16,1,0,29,16519,139
2_女,3,14_神奈川県,14321_寒川町,23882,435,38,51,98,11,3,88,1,3,0,4,37,25,76,23281,166
2_女,3,14_神奈川県,14341_大磯町,16223,72,6,17,17,4,2,1,0,0,0,5,1,0,19,16146,5
2_女,3,14_神奈川県,14342_二宮町,14279,99,5,23,19,6,1,4,0,9,0,4,11,5,12,14113,67
2_女,3,14_神奈川県,14361_中井町,4636,155,3,7,99,1,0,12,0,0,0,0,12,9,12,4479,2
2_女,3,14_神奈川県,14362_大井町,8692,58,4,34,10,1,0,3,0,0,1,1,4,0,0,8565,69
2_女,3,14_神奈川県,14363_松田町,5432,53,8,8,19,1,1,0,0,6,0,2,4,0,4,5341,38
2_女,3,14_神奈川県,14364_山北町,4935,36,4,6,7,4,0,10,0,0,0,0,1,0,4,4899,0
2_女,3,14_神奈川県,14366_開成町,9418,82,11,22,11,3,1,8,0,5,0,3,12,3,3,9318,18
2_女,3,14_神奈川県,14382_箱根町,5870,206,11,50,15,4,5,44,1,44,0,1,4,0,27,5577,87
2_女,3,14_神奈川県,14383_真鶴町,3598,35,7,9,12,0,0,0,0,0,0,2,2,0,3,3560,3
2_女,3,14_神奈川県,14384_湯河原町,12542,168,27,18,50,5,0,10,0,11,2,3,1,18,23,12306,68
2_女,3,14_神奈川県,14401_愛川町,18986,1298,18,53,212,102,9,94,2,2,0,3,228,344,231,17516,172
2_女,3,14_神奈川県,14402_清川村,1482,14,0,2,5,0,0,1,0,0,0,1,3,0,2,1468,0
2_女,a,15_新潟県,15000_新潟県,1132602,9072,945,2783,1982,358,171,1554,14,60,16,101,121,19,948,1114883,8647
2_女,1,15_新潟県,15100_新潟市,409534,2416,417,885,267,94,34,280,9,34,4,36,29,3,324,401313,5805
2_女,0,15_新潟県,15101_新潟市北区,37314,223,16,114,21,1,1,13,1,4,0,1,3,1,47,36736,355
2_女,0,15_新潟県,15102_新潟市東区,70058,422,105,177,61,9,7,14,0,0,0,3,5,1,40,68747,889
2_女,0,15_新潟県,15103_新潟市中央区,94299,813,175,198,93,25,10,150,3,19,1,17,10,1,111,91136,2350
2_女,0,15_新潟県,15104_新潟市江南区,35032,156,18,59,14,26,4,7,0,5,0,1,0,0,22,34670,206
2_女,0,15_新潟県,15105_新潟市秋葉区,39053,170,18,69,12,20,5,33,0,0,0,0,1,0,12,38621,262
2_女,0,15_新潟県,15106_新潟市南区,22460,105,13,33,13,2,0,25,0,1,0,1,4,0,13,22133,222
2_女,0,15_新潟県,15107_新潟市西区,83003,418,65,200,30,8,5,18,5,5,1,12,4,0,65,81205,1380
2_女,0,15_新潟県,15108_新潟市西蒲区,28315,109,7,35,23,3,2,20,0,0,2,1,2,0,14,28065,141
2_女,2,15_新潟県,15202_長岡市,135925,1303,77,492,235,34,38,255,1,7,1,15,37,0,111,134208,414
2_女,2,15_新潟県,15204_三条市,48827,241,18,84,51,5,7,39,0,0,0,2,2,1,32,48298,288
2_女,2,15_新潟県,15205_柏崎市,40970,471,27,155,117,68,6,36,0,3,1,4,4,1,49,40123,376
2_女,2,15_新潟県,15206_新発田市,48964,366,22,138,59,18,0,60,0,0,0,2,7,0,60,48392,206
2_女,2,15_新潟県,15208_小千谷市,17266,132,8,31,69,2,1,8,0,3,0,4,0,0,6,17065,69
2_女,2,15_新潟県,15209_加茂市,13035,54,4,17,17,3,2,7,0,0,1,0,0,0,3,12970,11
2_女,2,15_新潟県,15210_十日町市,25481,238,54,51,105,6,1,13,0,0,1,1,1,1,4,25201,42
2_女,2,15_新潟県,15211_見附市,20187,179,7,58,44,1,0,60,0,0,0,0,0,0,9,19967,41
2_女,2,15_新潟県,15212_村上市,29944,220,20,55,42,5,1,67,0,2,0,1,4,1,22,29724,0
2_女,2,15_新潟県,15213_燕市,39572,260,14,75,45,7,9,78,0,2,1,3,4,0,22,39148,164
2_女,2,15_新潟県,15216_糸魚川市,20697,214,15,44,98,3,0,30,0,0,3,2,1,0,18,20401,82
2_女,2,15_新潟県,15217_妙高市,15643,195,21,33,36,9,0,77,0,0,0,1,4,0,14,15432,16
2_女,2,15_新潟県,15218_五泉市,24735,376,10,53,12,0,18,256,0,0,0,5,0,1,21,24346,13
2_女,2,15_新潟県,15222_上越市,96118,949,125,221,410,35,9,40,1,0,1,10,16,10,71,94331,838
2_女,2,15_新潟県,15223_阿賀野市,21126,165,11,91,15,5,0,33,0,0,1,0,0,1,8,20922,39
2_女,2,15_新潟県,15224_佐渡市,26611,159,9,50,62,5,5,9,0,0,0,4,3,0,12,26411,41
2_女,2,15_新潟県,15225_魚沼市,17681,141,9,65,28,0,2,20,0,3,0,0,3,0,11,17518,22
2_女,2,15_新潟県,15226_南魚沼市,28074,490,34,61,159,3,30,90,3,4,0,6,1,0,99,27483,101
2_女,2,15_新潟県,15227_胎内市,14550,89,9,22,24,2,1,20,0,0,0,0,0,0,11,14417,44
2_女,3,15_新潟県,15307_聖籠町,7087,154,5,34,6,41,0,51,0,2,0,1,1,0,13,6912,21
2_女,3,15_新潟県,15342_弥彦村,3972,14,1,6,4,3,0,0,0,0,0,0,0,0,0,3958,0
2_女,3,15_新潟県,15361_田上町,5832,22,2,6,4,0,1,7,0,0,1,0,0,0,1,5808,2
2_女,3,15_新潟県,15385_阿賀町,5140,29,1,9,0,3,0,10,0,0,0,2,2,0,2,5111,0
2_女,3,15_新潟県,15405_出雲崎町,2135,10,0,5,3,0,0,0,0,0,0,0,1,0,1,2125,0
2_女,3,15_新潟県,15461_湯沢町,3821,66,7,14,17,3,3,8,0,0,1,1,1,0,11,3746,9
2_女,3,15_新潟県,15482_津南町,4667,92,17,18,43,1,3,0,0,0,0,0,0,0,10,4575,0
2_女,3,15_新潟県,15504_刈羽村,2136,8,0,3,4,0,0,0,0,0,0,0,0,0,1,2125,3
2_女,3,15_新潟県,15581_関川村,2700,17,1,7,4,2,0,0,0,0,0,1,0,0,2,2683,0
2_女,3,15_新潟県,15586_粟島浦村,172,2,0,0,2,0,0,0,0,0,0,0,0,0,0,170,0
2_女,a,16_富山県,16000_富山県,532177,8488,443,2572,1485,108,116,1544,25,64,11,45,1017,26,1032,519143,4546
2_女,2,16_富山県,16201_富山市,211657,3294,275,1163,498,45,31,556,9,17,3,15,222,11,449,206554,1809
2_女,2,16_富山県,16202_高岡市,85911,1449,49,362,282,10,9,131,10,1,3,11,454,9,118,82425,2037
2_女,2,16_富山県,16204_魚津市,20806,223,8,69,33,14,7,76,0,1,0,1,3,0,11,20416,167
2_女,2,16_富山県,16205_氷見市,23067,259,6,45,47,5,20,90,0,4,3,2,18,0,19,22808,0
2_女,2,16_富山県,16206_滑川市,16599,198,9,48,16,3,1,114,0,0,0,2,3,0,2,16369,32
2_女,2,16_富山県,16207_黒部市,20124,142,8,50,29,6,1,15,0,3,0,4,6,0,20,19878,104
2_女,2,16_富山県,16208_砺波市,24735,379,9,116,69,0,1,126,0,8,0,1,23,0,26,24191,165
2_女,2,16_富山県,16209_小矢部市,14992,313,6,119,18,0,7,120,0,0,0,0,27,0,16,14657,22
2_女,2,16_富山県,16210_南砺市,24997,513,9,215,116,7,19,72,0,1,0,3,40,1,30,24474,10
2_女,2,16_富山県,16211_射水市,46489,1119,29,161,311,6,13,110,6,25,1,4,159,4,290,45223,147
2_女,3,16_富山県,16321_舟橋村,1611,24,0,4,0,0,0,19,0,0,0,0,1,0,0,1587,0
2_女,3,16_富山県,16322_上市町,10096,122,9,17,15,5,5,46,0,0,0,2,17,0,6,9973,1
2_女,3,16_富山県,16323_立山町,12790,124,13,62,6,1,0,24,0,3,1,0,7,0,7,12662,4
2_女,3,16_富山県,16342_入善町,12454,248,4,99,34,3,2,34,0,0,0,0,35,0,37,12161,45
2_女,3,16_富山県,16343_朝日町,5849,81,9,42,11,3,0,11,0,1,0,0,2,1,1,5765,3
2_女,a,17_石川県,17000_石川県,582755,6466,634,2137,609,99,174,1390,20,43,11,83,519,25,722,569148,7141
2_女,2,17_石川県,17201_金沢市,238705,2457,341,1009,199,47,117,357,7,25,6,39,30,2,278,230930,5318
2_女,2,17_石川県,17202_七尾市,26330,464,26,117,29,4,5,172,0,1,0,4,12,0,94,25735,131
2_女,2,17_石川県,17203_小松市,54034,901,60,167,48,9,12,99,0,3,0,8,388,19,88,52678,455
2_女,2,17_石川県,17204_輪島市,12894,98,6,38,28,5,0,2,0,0,1,1,3,0,14,12763,33
2_女,2,17_石川県,17205_珠洲市,6996,53,2,13,3,1,0,28,0,1,0,1,0,0,4,6935,8
2_女,2,17_石川県,17206_加賀市,33281,496,51,114,109,3,19,128,0,5,1,3,11,0,52,32690,95
2_女,2,17_石川県,17207_羽咋市,10738,97,3,16,13,2,0,48,0,1,0,3,5,0,6,10641,0
2_女,2,17_石川県,17209_かほく市,18014,97,10,29,22,2,2,14,1,0,0,3,3,0,11,17860,57
2_女,2,17_石川県,17210_白山市,56738,476,37,145,35,5,2,181,5,2,1,4,12,3,44,55992,270
2_女,2,17_石川県,17211_能美市,24394,406,32,148,10,9,5,133,6,2,0,2,23,1,35,23950,38
2_女,2,17_石川県,17212_野々市市,27688,218,36,91,25,6,2,24,0,1,0,9,4,0,20,26948,522
2_女,3,17_石川県,17324_川北町,3105,19,0,2,0,0,0,15,0,0,0,0,1,0,1,3086,0
2_女,3,17_石川県,17361_津幡町,18913,120,6,29,31,1,4,27,0,0,1,4,6,0,11,18738,55
2_女,3,17_石川県,17365_内灘町,13800,127,12,50,8,2,0,31,0,0,0,1,1,0,22,13527,146
2_女,3,17_石川県,17384_志賀町,9752,121,0,76,20,1,3,18,0,2,0,0,0,0,1,9631,0
2_女,3,17_石川県,17386_宝達志水町,6403,121,0,37,21,0,0,30,0,0,1,0,0,0,32,6280,2
2_女,3,17_石川県,17407_中能登町,8563,127,7,43,3,1,0,64,1,0,0,1,0,0,7,8436,0
2_女,3,17_石川県,17461_穴水町,4097,37,2,2,4,1,2,4,0,0,0,0,20,0,2,4049,11
2_女,3,17_石川県,17463_能登町,8310,31,3,11,1,0,1,15,0,0,0,0,0,0,0,8279,0
2_女,a,18_福井県,18000_福井県,392890,7621,1033,1639,1081,148,86,1212,2,37,6,67,1791,35,484,381973,3296
2_女,2,18_福井県,18201_福井市,134461,2233,398,722,372,94,10,349,2,11,3,30,80,17,145,130804,1424
2_女,2,18_福井県,18202_敦賀市,32479,445,215,67,66,4,1,37,0,17,1,2,4,0,31,31561,473
2_女,2,18_福井県,18204_小浜市,14674,183,26,37,94,2,2,14,0,0,0,2,1,0,5,14075,416
2_女,2,18_福井県,18205_大野市,16289,324,41,73,44,1,31,85,0,0,0,4,1,0,44,15948,17
2_女,2,18_福井県,18206_勝山市,11569,214,14,112,14,3,2,56,0,0,0,4,2,0,7,11350,5
2_女,2,18_福井県,18207_鯖江市,34979,447,73,92,40,6,1,82,0,2,0,3,72,0,76,34350,182
2_女,2,18_福井県,18208_あわら市,14457,263,20,69,66,3,4,79,0,2,0,2,12,0,6,14150,44
2_女,2,18_福井県,18209_越前市,40954,2271,50,136,163,15,1,216,0,1,1,8,1570,7,103,38492,191
2_女,2,18_福井県,18210_坂井市,45762,754,126,214,83,13,30,213,0,1,1,4,31,4,34,44612,396
2_女,3,18_福井県,18322_永平寺町,9734,138,27,49,10,1,0,29,0,0,0,1,7,0,14,9513,83
2_女,3,18_福井県,18382_池田町,1227,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1226,0
2_女,3,18_福井県,18404_南越前町,5198,34,3,8,5,0,0,5,0,0,0,0,5,5,3,5164,0
2_女,3,18_福井県,18423_越前町,10393,66,6,28,7,3,0,13,0,0,0,2,5,0,2,10327,0
2_女,3,18_福井県,18442_美浜町,4569,51,10,8,10,0,4,10,0,3,0,1,0,0,5,4495,23
2_女,3,18_福井県,18481_高浜町,4902,100,13,7,67,0,0,0,0,0,0,2,1,2,8,4775,27
2_女,3,18_福井県,18483_おおい町,3942,62,6,14,23,2,0,16,0,0,0,1,0,0,0,3877,3
2_女,3,18_福井県,18501_若狭町,7301,35,5,3,16,1,0,8,0,0,0,1,0,0,1,7254,12
2_女,a,19_山梨県,19000_山梨県,412665,7629,775,1955,1315,432,77,868,91,100,8,81,1168,288,471,400632,4404
2_女,2,19_山梨県,19201_甲府市,96741,2554,410,852,345,157,16,283,88,29,0,24,135,51,164,92505,1682
2_女,2,19_山梨県,19202_富士吉田市,23885,240,49,47,64,3,5,21,0,4,0,9,15,1,22,23034,611
2_女,2,19_山梨県,19204_都留市,16067,257,25,45,65,6,4,76,0,1,0,1,18,0,16,15580,230
2_女,2,19_山梨県,19205_山梨市,17354,119,7,23,37,5,1,26,0,2,0,1,6,2,9,17128,107
2_女,2,19_山梨県,19206_大月市,11588,90,7,22,28,2,1,19,0,0,1,1,2,0,7,11429,69
2_女,2,19_山梨県,19207_韮崎市,14567,269,14,71,66,7,1,23,0,2,0,4,54,10,17,14283,15
2_女,2,19_山梨県,19208_南アルプス市,35295,532,26,131,70,28,4,35,1,1,1,5,127,82,21,34675,88
2_女,2,19_山梨県,19209_北杜市,22561,304,23,39,120,17,19,40,0,0,3,7,30,2,4,22256,1
2_女,2,19_山梨県,19210_甲斐市,38075,544,51,197,68,62,0,72,0,2,0,3,30,5,54,37186,345
2_女,2,19_山梨県,19211_笛吹市,34500,561,50,112,180,50,7,70,0,25,1,7,16,25,18,33559,380
2_女,2,19_山梨県,19212_上野原市,11338,124,12,14,32,2,7,41,0,0,0,1,9,1,5,11198,16
2_女,2,19_山梨県,19213_甲州市,15169,110,13,22,22,10,0,33,0,0,1,4,1,0,4,15047,12
2_女,2,19_山梨県,19214_中央市,15707,841,8,59,88,19,4,40,0,1,0,1,499,70,52,14458,408
